"","A","","","0000006560","","","00000000","00000000","TA","","100","00000000","1000","20001117","","EUR","0000001320","","","","","","","","89731.80","00001714","00000000","EUR","C","20001118","1010","110","1000","02","10","EUR","00","","1","K4"
"","A","","","0000006963","","","00000000","00000000","TA","","100","00000000","1000","20010515","","EUR","0000001900","","","","","","","","368637.00","00001264","00001264","EUR","C","20010516","1000","103","1000","02","12","EUR","00","","1","K4"
"","A","","","0000005183","","","00000000","00000000","TA","","100","00000000","1000","19970908","","EUR","0000001174","","","","","","","","330000.00","00001707","00000000","EUR","C","19970909","1030","131","1000","02","12","DEM","00","","1","K4"
"","A","","","0000006857","","","00000000","00000000","TA","","100","00000000","1000","20010404","","EUR","0000002140","","","","","","","","175625.81","00001710","00001710","EUR","C","20010405","1000","101","1000","02","12","EUR","00","","1","K4"
"","A","","","0000006563","","","00000000","00000000","TA","","100","00000000","1000","20001122","","EUR","0000001360","","","","","","","","4879.51","00001205","00001205","EUR","C","20001123","1030","130","1000","02","10","EUR","00","","1","K4"
"","A","","","0000008044","","","00000000","00000000","TA","","100","00000000","3000","20021001","","USD","0000300703","","","","","","","","15645.10","00000000","00000000","USD","C","20021008","3040","341","3020","02","30","USD","00","","1","K4"
"","A","","","0000006966","","","00000000","00000000","TA","","100","00000000","1000","20010515","","EUR","0000002200","","","","","","","","172819.60","00001703","00000000","EUR","C","20010516","1010","110","1000","02","12","EUR","00","","1","K4"
"","A","","","0000006481","","","00000000","00000000","TA","","100","00000000","1000","20000927","","EUR","0000001321","","","","","","","","79761.60","00001706","00000000","EUR","C","20000928","1030","130","1000","02","10","EUR","00","","1","K4"
"","A","","","0000005184","","","00000000","00000000","TA","","100","00000000","1000","19970908","","EUR","0000001460","","","","","","","","73429.00","00001703","00000000","EUR","C","19970909","1010","110","1000","02","10","DEM","00","","1","K4"
"","A","","","0000006576","","","00000000","00000000","TA","","100","00000000","1000","20001123","","EUR","0000002007","","","","","","","","3246.50","00001701","00000000","EUR","C","20001124","1000","101","1000","02","10","EUR","00","","1","K4"
"","A","","","0000008045","","","00000000","00000000","TA","","100","00000000","3000","20021001","","USD","0000300700","","","","","","","","4716.80","00000000","00000000","USD","C","20021008","3040","341","3020","02","30","USD","00","","1","K4"
"","A","","","0000006967","","","00000000","00000000","TA","","100","00000000","1000","20010515","","EUR","0000002004","","","","","","","","28405.00","00001205","00000000","EUR","C","20010516","1030","130","1000","02","12","EUR","00","","1","K4"
"","A","","","0000006858","","","00000000","00000000","TA","","100","00000000","1000","20010404","","EUR","0000001033","","","","","","","","34169.40","00001205","00000000","EUR","C","20010405","1030","130","1000","02","12","EUR","00","","1","K4"
"","A","","","0000005990","","","19990903","00000000","TA","","100","00000000","1000","19990903","","EUR","0000002004","","","","","","","","382712.00","00001205","00000000","EUR","C","19990914","1030","130","1000","02","12","DEM","00","","1","K4"
"","A","","","0000006754","","","00000000","00000000","TA","","100","00000000","1000","20010216","","EUR","0000001321","","","","","","","","506684.80","00001706","00000000","EUR","C","20010217","1030","130","1000","02","10","EUR","00","","1","K4"
"","A","","","0000005185","","","00000000","00000000","TA","","100","00000000","1000","19970908","","EUR","0000001172","","","","","","","","12852.00","00001703","00000000","EUR","C","19970909","1010","110","1000","01","10","DEM","00","","1","K4"
"","A","","","0000008788","","","00000000","00000000","TA","","100","00000000","3000","20030311","","USD","0000300718","","","","","","","","22763.40","00000000","00000000","USD","C","20030318","3030","332","3020","01","10","USD","00","","1","K4"
"","A","","","0000006577","","","00000000","00000000","TA","","100","00000000","1000","20001123","","EUR","0000002130","","","","","","","","18180.40","00001710","00000000","EUR","C","20001124","1000","101","1000","02","10","EUR","00","","1","K4"
"","A","","","0000008049","","","00000000","00000000","TA","","100","00000000","3000","20021001","","USD","0000300703","","","","","","","","15645.10","00000000","00000000","USD","C","20021008","3040","341","3020","02","30","USD","00","","1","K4"
"","A","","","0000006973","","","00000000","00000000","TA","","100","00000000","1000","20010517","","EUR","0000002000","","","","","","","","116319.00","00001709","00000000","EUR","C","20010518","1000","100","1000","01","10","EUR","00","","1","K4"
"","A","","","0000006872","","","00000000","00000000","TA","","100","00000000","1000","20010412","","EUR","0000001174","","","","","","","","343584.00","00001707","00000000","EUR","C","20010413","1030","131","1000","02","12","EUR","00","","1","K4"
"","A","","","0000006760","","","00000000","00000000","TA","","100","00000000","1000","20010221","","EUR","0000002130","","","","","","","","27108.40","00001710","00000000","EUR","C","20010222","1000","101","1000","02","10","EUR","00","","1","K4"
"","A","","","0000005186","","","00000000","00000000","TA","","100","00000000","1000","19970908","","EUR","0000002004","","","","","","","","225706.00","00001205","00000000","EUR","C","19970909","1030","130","1000","02","12","DEM","00","","1","K4"
"","A","","","0000005992","","","19990903","00000000","TA","","100","00000000","1000","19990903","","EUR","0000002300","","","","","","","","163860.00","00001264","00000000","EUR","C","19990914","1000","103","1000","02","12","DEM","00","","1","K4"
"","B","","","0000008790","","","00000000","00000000","TA","","100","00000000","3000","20030312","","USD","0000300704","","","","","","","","138842.20","00000000","00000000","USD","C","20030319","3020","321","3020","02","10","USD","00","","1","K4"
"","A","","","0000006596","","","00000000","00000000","TA","","100","00000000","1000","20001206","","EUR","0000002130","","","","","","","","15859.80","00001710","00000000","EUR","C","20001207","1000","101","1000","02","10","EUR","00","","1","K4"
"","A","","","0000006980","","","00000000","00000000","TA","","100","00000000","1000","20010522","","EUR","0000001172","","","","","","","","4928.80","00001703","00000000","EUR","C","20010523","1010","110","1000","01","10","EUR","00","","1","K4"
"","A","","","0000006875","","","00000000","00000000","TA","","100","00000000","1000","20010412","","EUR","0000001033","","","","","","","","169948.50","00001205","00000000","EUR","C","20010413","1030","130","1000","02","12","EUR","00","","1","K4"
"","A","","","0000008050","","","00000000","00000000","TA","","100","00000000","3000","20021001","","USD","0000300700","","","","","","","","4716.80","00000000","00000000","USD","C","20021008","3040","341","3020","02","30","USD","00","","1","K4"
"","A","","","0000005187","","","00000000","00000000","TA","","100","00000000","1000","19970908","","EUR","0000002200","","","","","","","","53100.00","00001703","00000000","EUR","C","19970909","1010","110","1000","02","12","DEM","00","","1","K4"
"","A","","","0000006761","","","00000000","00000000","TA","","100","00000000","1000","20010222","","EUR","0000002007","","","","","","","","3246.50","00001701","00000000","EUR","C","20010223","1000","101","1000","02","10","EUR","00","","1","K4"
"","A","","","0000005993","","","19990903","00000000","TA","","100","00000000","1000","19990903","","EUR","0000001172","","","","","","","","65972.00","00001703","00000000","EUR","C","19990914","1010","110","1000","02","10","DEM","00","","1","K4"
"","A","","","0000008797","","","00000000","00000000","TA","","100","00000000","3000","20030313","","USD","0000300703","","","","","","","","17204.10","00000000","00000000","USD","C","20030320","3040","341","3020","02","30","USD","00","","1","K4"
"","A","","","0000006608","","","00000000","00000000","TA","","100","00000000","1000","20001212","","EUR","0000002007","","","","","","","","12954.00","00001701","00000000","EUR","C","20001213","1000","101","1000","02","10","EUR","00","","1","K4"
"","A","","","0000006983","","","00000000","00000000","TA","","100","00000000","1000","20010522","","EUR","0000001172","","","","","","","","24644.00","00001703","00000000","EUR","C","20010523","1010","110","1000","01","10","EUR","00","","1","K4"
"","A","","","0000006876","","","00000000","00000000","TA","","100","00000000","1000","20010412","","EUR","0000002140","","","","","","","","55627.11","00001710","00001710","EUR","C","20010413","1000","101","1000","02","12","EUR","00","","1","K4"
"","A","","","0000008054","","","00000000","00000000","TA","","100","00000000","3000","20021003","","USD","0000300703","","","","","","","","15645.10","00000000","00000000","USD","C","20021010","3040","341","3020","02","30","USD","00","","1","K4"
"","A","","","0000005188","","","00000000","00000000","TA","","100","00000000","1000","19970910","","EUR","0000002300","","","","","","","","175000.00","00001264","00000000","EUR","C","19970911","1000","103","1000","02","12","DEM","00","","1","K4"
"","A","","","0000006762","","","00000000","00000000","TA","","100","00000000","1000","20010222","","EUR","0000001460","","","","","","","","18180.40","00001703","00000000","EUR","C","20010223","1010","110","1000","02","10","EUR","00","","1","K4"
"","A","","","0000005995","","","19990903","00000000","TA","","100","00000000","1000","19990903","","EUR","0000002140","","","","","","","","378884.88","00001710","00001710","EUR","C","19990914","1000","101","1000","02","12","DEM","00","","1","K4"
"","A","","","0000008799","","","00000000","00000000","TA","","100","00000000","3000","20030313","","USD","0000300710","","","","","","","","105337.60","00000000","00000000","USD","C","20030320","3030","333","3020","02","10","USD","00","","1","K4"
"","A","","","0000006614","","","00000000","00000000","TA","","100","00000000","1000","20001214","","EUR","0000002130","","","","","","","","10676.40","00001710","00000000","EUR","C","20001215","1000","101","1000","02","10","EUR","00","","1","K4"
"","A","","","0000006877","","","00000000","00000000","TA","","100","00000000","1000","20010418","","EUR","0000001300","","","","","","","","280433.50","00001716","00000000","EUR","C","20010419","1010","111","1000","02","12","EUR","00","","1","K4"
"","A","","","0000006985","","","00000000","00000000","TA","","100","00000000","1000","20010523","","EUR","0000001172","","","","","","","","2597.20","00001703","00000000","EUR","C","20010524","1010","110","1000","01","10","EUR","00","","1","K4"
"","A","","","0000008055","","","00000000","00000000","TA","","100","00000000","3000","20021003","","USD","0000300700","","","","","","","","4716.80","00000000","00000000","USD","C","20021010","3040","341","3020","02","30","USD","00","","1","K4"
"","A","","","0000005189","","","00000000","00000000","TA","","100","00000000","1000","19970910","","EUR","0000001460","","","","","","","","54720.00","00001703","00000000","EUR","C","19970911","1010","110","1000","02","10","DEM","00","","1","K4"
"","A","","","0000006775","","","00000000","00000000","TA","","100","00000000","1000","20010302","","EUR","0000002130","","","","","","","","104000.40","00001710","00000000","EUR","C","20010303","1000","101","1000","02","10","EUR","00","","1","K4"
"","A","","","0000005997","","","19990906","00000000","TA","","100","00000000","1000","19990906","","EUR","0000001172","","","","","","","","257005.20","00001703","00000000","EUR","C","19990915","1010","110","1000","02","10","DEM","00","","1","K4"
"","A","","","0000008800","","","00000000","00000000","TA","","100","00000000","3000","20030313","","USD","0000300713","","","","","","","","18251.10","00000000","00000000","USD","C","20030320","3000","302","3020","02","10","USD","00","","1","K4"
"","A","","","0000006623","","","00000000","00000000","TA","","100","00000000","1000","20001218","","EUR","0000001320","","","","","","","","73114.80","00001714","00000000","EUR","C","20001219","1010","110","1000","02","10","EUR","00","","1","K4"
"","A","","","0000006878","","","00000000","00000000","TA","","100","00000000","1000","20010418","","EUR","0000001001","","","","","","","","355516.40","00001711","00000000","EUR","C","20010419","1000","101","1000","02","12","EUR","00","","1","K4"
"","A","","","0000006987","","","00000000","00000000","TA","","100","00000000","1000","20010523","","EUR","0000001172","","","","","","","","16232.50","00001703","00000000","EUR","C","20010524","1010","110","1000","01","10","EUR","00","","1","K4"
"","A","","","0000008059","","","00000000","00000000","TA","","100","00000000","3000","20021004","","USD","0000300701","","","","","","","","123843.40","00000000","00000000","USD","C","20021011","3020","322","3020","02","10","USD","00","","1","K4"
"","A","","","0000005190","","","00000000","00000000","TA","","100","00000000","1000","19970910","","EUR","0000002130","","","","","","","","3976.00","00001710","00000000","EUR","C","19970911","1000","101","1000","02","10","DEM","00","","1","K4"
"","A","","","0000006779","","","00000000","00000000","TA","","100","00000000","1000","20010302","","EUR","0000001460","","","","","","","","1120.50","00001703","00000000","EUR","C","20010313","1010","110","1000","02","10","EUR","00","","1","K4"
"","A","","","0000008815","","","00000000","00000000","TA","","100","00000000","3000","20030314","","USD","0000300000","","","","","","","","499.00","00000000","00000000","USD","C","20030321","3040","341","3020","02","30","USD","00","","1","K4"
"","A","","","0000005998","","","19990906","00000000","TA","","100","00000000","1000","19990906","","EUR","0000001360","","","","","","","","254435.15","00001205","00001205","EUR","C","19990915","1030","130","1000","02","10","DEM","00","","1","K4"
"","A","","","0000006624","","","00000000","00000000","TA","","100","00000000","1000","20001218","","EUR","0000001360","","","","","","","","4879.51","00001205","00001205","EUR","C","20001219","1030","130","1000","02","10","EUR","00","","1","K4"
"","A","","","0000006881","","","00000000","00000000","TA","","100","00000000","1000","20010420","","EUR","0000001175","","","","","","","","339037.40","00001716","00000000","EUR","C","20010421","1010","111","1000","02","12","EUR","00","","1","K4"
"","A","","","0000007008","","","00000000","00000000","TA","","100","00000000","1000","20010605","","EUR","0000001002","","","","","","","","31.46","00001205","00000000","EUR","C","20010615","1030","130","1000","03","12","EUR","00","","1","K4"
"","A","","","0000005191","","","00000000","00000000","TA","","100","00000000","1000","19970910","","EUR","0000002004","","","","","","","","231940.00","00001205","00000000","EUR","C","19970911","1030","130","1000","02","12","DEM","00","","1","K4"
"","A","","","0000008061","","","00000000","00000000","TA","","100","00000000","3000","20021007","","USD","0000300702","","","","","","","","27665.70","00000000","00000000","USD","C","20021014","3040","341","3020","02","30","USD","00","","1","K4"
"","A","","","0000006787","","","00000000","00000000","TA","","100","00000000","1000","20010305","","EUR","0000001460","","","","","","","","46347.70","00001703","00000000","EUR","C","20010306","1010","110","1000","02","10","EUR","00","","1","K4"
"","A","","","0000008816","","","00000000","00000000","TA","","100","00000000","3000","20030317","","USD","0000300702","","","","","","","","3954.00","00000000","00000000","USD","C","20030324","3040","341","3020","02","30","USD","00","","1","K4"
"","A","","","0000006000","","","19990907","00000000","TA","","100","00000000","1000","19990907","","EUR","0000001174","","","","","","","","35295.00","00001707","00000000","EUR","C","19990916","1030","131","1000","02","12","DEM","00","","1","K4"
"","A","","","0000006882","","","00000000","00000000","TA","","100","00000000","1000","20010420","","EUR","0000001001","","","","","","","","149465.90","00001711","00000000","EUR","C","20010421","1000","101","1000","02","12","EUR","00","","1","K4"
"","A","","","0000006626","","","00000000","00000000","TA","","100","00000000","1000","20001218","","EUR","0000001460","","","","","","","","2597.20","00001703","00000000","EUR","C","20001219","1010","110","1000","02","10","EUR","00","","1","K4"
"","A","","","0000007013","","","00000000","00000000","TA","","100","00000000","1000","20010606","","EUR","0000002300","","","","","","","","131244.40","00001264","00000000","EUR","C","20010607","1000","103","1000","02","12","EUR","00","","1","K4"
"","A","","","0000005192","","","00000000","00000000","TA","","100","00000000","1000","19970910","","EUR","0000001033","","","","","","","","45056.00","00001205","00000000","EUR","C","19970911","1030","130","1000","02","12","DEM","00","","1","K4"
"","A","","","0000008067","","","00000000","00000000","TA","","100","00000000","3000","20021009","","USD","0000300716","","","","","","","","34225.60","00000000","00000000","USD","C","20021016","3040","341","3020","02","30","USD","00","","1","K4"
"","A","","","0000008817","","","00000000","00000000","TA","","100","00000000","3000","20030317","","USD","0000300700","","","","","","","","17133.60","00000000","00000000","USD","C","20030324","3000","302","3020","01","10","USD","00","","1","K4"
"","A","","","0000006788","","","00000000","00000000","TA","","100","00000000","1000","20010305","","EUR","0000001460","","","","","","","","5398.80","00001703","00000000","EUR","C","20010306","1010","110","1000","02","10","EUR","00","","1","K4"
"","A","","","0000006001","","","19990907","00000000","TA","","100","00000000","1000","19990907","","EUR","0000001360","","","","","","","","75569.67","00001205","00001205","EUR","C","19990916","1030","130","1000","02","10","DEM","00","","1","K4"
"","A","","","0000006890","","","00000000","00000000","TA","","100","00000000","1000","20010425","","EUR","0000001300","","","","","","","","19.66","00001716","00000000","EUR","C","20010507","1010","111","1000","02","12","EUR","00","","1","K4"
"","A","","","0000006627","","","00000000","00000000","TA","","100","00000000","1000","20001218","","EUR","0000001460","","","","","","","","15583.20","00001703","00000000","EUR","C","20001219","1010","110","1000","02","10","EUR","00","","1","K4"
"","A","","","0000005193","","","00000000","00000000","TA","","100","00000000","1000","19970912","","EUR","0000001175","","","","","","","","633557.00","00001716","00000000","EUR","C","19970913","1010","111","1000","02","12","DEM","00","","1","K4"
"","A","","","0000007014","","","00000000","00000000","TA","","100","00000000","1000","20010606","","EUR","0000001172","","","","","","","","33003.10","00001703","00000000","EUR","C","20010607","1010","110","1000","01","10","EUR","00","","1","K4"
"","A","","","0000008073","","","00000000","00000000","TA","","100","00000000","3000","20021011","","USD","0000300701","","","","","","","","8707.20","00000000","00000000","USD","C","20021018","3040","341","3020","02","30","USD","00","","1","K4"
"","B","","","0000008820","","","00000000","00000000","TA","","100","00000000","3000","20030319","","USD","0000300719","","","","","","","","497401.00","00000000","00000000","USD","C","20030326","3000","302","3000","02","10","USD","00","","1","K4"
"","A","","","0000006806","","","00000000","00000000","TA","","100","00000000","1000","20010307","","EUR","0000002130","","","","","","","","12161.80","00001710","00000000","EUR","C","20010308","1000","101","1000","02","10","EUR","00","","1","K4"
"","A","","","0000006892","","","00000000","00000000","TA","","100","00000000","1000","20010425","","EUR","0000001001","","","","","","","","26.38","00001711","00000000","EUR","C","20010507","1000","101","1000","02","12","EUR","00","","1","K4"
"","A","","","0000006003","","","19990907","00000000","TA","","100","00000000","1000","19990907","","EUR","0000001033","","","","","","","","375914.00","00001205","00000000","EUR","C","19990916","1030","130","1000","02","12","DEM","00","","1","K4"
"","A","","","0000006672","","","00000000","00000000","TA","","100","00000000","1000","20010104","","EUR","0000001460","","","","","","","","11596.20","00001703","00000000","EUR","C","20010105","1010","110","1000","02","10","EUR","00","","1","K4"
"","A","","","0000005194","","","00000000","00000000","TA","","100","00000000","1000","19970912","","EUR","0000001300","","","","","","","","170856.00","00001716","00000000","EUR","C","19970913","1010","111","1000","02","12","DEM","00","","1","K4"
"","A","","","0000007021","","","00000000","00000000","TA","","100","00000000","1000","20010606","","EUR","0000002004","","","","","","","","184462.80","00001205","00000000","EUR","C","20010607","1030","130","1000","02","12","EUR","00","","1","K4"
"","A","","","0000008080","","","00000000","00000000","TA","","100","00000000","3000","20021022","","USD","0000300701","","","","","","","","2796.50","00000000","00000000","USD","C","20021029","3020","322","3020","02","10","USD","00","","1","K4"
"","B","","","0000008829","","","00000000","00000000","TA","","100","00000000","3000","20030402","","USD","0000300700","","","","","","","","154064.85","00000000","00000000","USD","C","20030409","3000","302","3020","01","10","USD","00","","1","K4"
"","A","","","0000006812","","","00000000","00000000","TA","","100","00000000","1000","20010307","","EUR","0000001460","","","","","","","","1120.50","00001703","00000000","EUR","C","20010316","1010","110","1000","02","10","EUR","00","","1","K4"
"","A","","","0000006894","","","00000000","00000000","TA","","100","00000000","1000","20010425","","EUR","0000001174","","","","","","","","624.80","00001707","00000000","EUR","C","20010507","1030","131","1000","02","12","EUR","00","","1","K4"
"","A","","","0000006005","","","19990907","00000000","TA","","100","00000000","1000","19990907","","EUR","0000001901","","","","","","","","18635.76","00001264","00001264","EUR","C","19990916","1000","103","1000","02","12","USD","00","","1","K4"
"","A","","","0000006683","","","00000000","00000000","TA","","100","00000000","1000","20010108","","EUR","0000002007","","","","","","","","7845.60","00001701","00000000","EUR","C","20010109","1000","101","1000","02","10","EUR","00","","1","K4"
"","A","","","0000005203","","","00000000","00000000","TA","","100","00000000","1000","19970919","","EUR","0000001360","","","","","","","","201283.92","00001205","00000000","EUR","C","19970920","1030","130","1000","02","10","DEM","00","","1","K4"
"","A","","","0000007022","","","00000000","00000000","TA","","100","00000000","1000","20010606","","EUR","0000002200","","","","","","","","35836.20","00001703","00000000","EUR","C","20010607","1010","110","1000","02","12","EUR","00","","1","K4"
"","A","","","0000008081","","","00000000","00000000","TA","","100","00000000","3000","20021022","","USD","0000300701","","","","","","","","28054.00","00000000","00000000","USD","C","20021029","3040","341","3020","02","30","USD","00","","1","K4"
"","A","","","0000008838","","","00000000","00000000","TA","","100","00000000","3000","20030403","","USD","0000300705","","","","","","","","63449.80","00000000","00000000","USD","C","20030410","3020","321","3020","02","10","USD","00","","1","K4"
"","A","","","0000006895","","","00000000","00000000","TA","","100","00000000","1000","20010425","","EUR","0000001174","","","","","","","","27491.20","00001707","00000000","EUR","C","20010507","1030","131","1000","02","12","EUR","00","","1","K4"
"","A","","","0000006819","","","00000000","00000000","TA","","100","00000000","1000","20010308","","EUR","0000002007","","","","","","","","117109.80","00001701","00000000","EUR","C","20010309","1000","101","1000","02","10","EUR","00","","1","K4"
"","A","","","0000006691","","","00000000","00000000","TA","","100","00000000","1000","20010110","","EUR","0000001360","","","","","","","","17099.28","00001205","00001205","EUR","C","20010111","1030","130","1000","02","10","EUR","00","","1","K4"
"","A","","","0000006006","","","19990907","00000000","TA","","100","00000000","1000","19990907","","EUR","0000001360","","","","","","","","80088.03","00001205","00001205","EUR","C","19990916","1030","130","1000","02","10","DEM","00","","1","K4"
"","A","","","0000005205","","","00000000","00000000","TA","","100","00000000","1000","19970926","","EUR","0000001670","","","","","","","","1759.18","00001701","00001701","EUR","C","19971008","1000","101","1000","02","12","USD","00","","1","K4"
"","A","","","0000007025","","","00000000","00000000","TA","","100","00000000","1000","20010608","","EUR","0000001900","","","","","","","","28256.50","00001264","00001264","EUR","C","20010609","1000","103","1000","02","12","EUR","00","","1","K4"
"","A","","","0000008125","","","00000000","00000000","TA","","100","00000000","3000","20021105","","USD","0000300703","","","","","","","","15645.10","00000000","00000000","USD","C","20021112","3040","341","3020","02","30","USD","00","","1","K4"
"","A","","","0000008839","","","00000000","00000000","TA","","100","00000000","3000","20030403","","USD","0000300710","","","","","","","","14932.80","00000000","00000000","USD","C","20030410","3030","333","3020","02","10","USD","00","","1","K4"
"","A","","","0000006896","","","00000000","00000000","TA","","100","00000000","1000","20010425","","EUR","0000001175","","","","","","","","46072.40","00001716","00000000","EUR","C","20010507","1010","111","1000","02","12","EUR","00","","1","K4"
"","A","","","0000006822","","","00000000","00000000","TA","","100","00000000","1000","20010309","","EUR","0000002007","","","","","","","","6614.30","00001701","00000000","EUR","C","20010310","1000","101","1000","02","10","EUR","00","","1","K4"
"","A","","","0000005206","","","00000000","00000000","TA","","100","00000000","1000","19971008","","EUR","0000001460","","","","","","","","184593.06","00001703","00000000","EUR","C","19971009","1010","110","1000","02","10","DEM","00","","1","K4"
"","A","","","0000007027","","","00000000","00000000","TA","","100","00000000","1000","20010608","","EUR","0000001172","","","","","","","","17738.00","00001703","00000000","EUR","C","20010609","1010","110","1000","01","10","EUR","00","","1","K4"
"","A","","","0000006008","","","19990907","00000000","TA","","100","00000000","1000","19990907","","EUR","0000002200","","","","","","","","375914.00","00001703","00000000","EUR","C","19990916","1010","110","1000","02","12","DEM","00","","1","K4"
"","A","","","0000006699","","","00000000","00000000","TA","","100","00000000","1000","20010112","","EUR","0000002007","","","","","","","","2033.00","00001701","00000000","EUR","C","20010113","1000","101","1000","02","10","EUR","00","","1","K4"
"","A","","","0000008887","","","00000000","00000000","TA","","100","00000000","3000","20030407","","USD","0000300712","","","","","","","","40955.00","00000000","00000000","USD","C","20030414","3030","333","3000","02","12","USD","00","","1","K4"
"","A","","","0000008126","","","00000000","00000000","TA","","100","00000000","3000","20021105","","USD","0000300700","","","","","","","","4716.80","00000000","00000000","USD","C","20021112","3040","341","3020","02","30","USD","00","","1","K4"
"","A","","","0000006897","","","00000000","00000000","TA","","100","00000000","1000","20010425","","EUR","0000001175","","","","","","","","1047.10","00001716","00000000","EUR","C","20010507","1010","111","1000","02","12","EUR","00","","1","K4"
"","A","","","0000006837","","","00000000","00000000","TA","","100","00000000","1000","20010321","","EUR","0000002007","","","","","","","","6161.00","00001701","00000000","EUR","C","20010322","1000","101","1000","02","10","EUR","00","","1","K4"
"","A","","","0000005207","","","00000000","00000000","TA","","100","00000000","1000","19971009","","EUR","0000001901","","","","","","","","92330.70","00001264","00001264","EUR","C","19971010","1000","103","1000","02","12","USD","00","","1","K4"
"","A","","","0000007028","","","00000000","00000000","TA","","100","00000000","1000","20010608","","EUR","0000002200","","","","","","","","181257.50","00001703","00000000","EUR","C","20010609","1010","110","1000","02","12","EUR","00","","1","K4"
"","A","","","0000006711","","","00000000","00000000","TA","","100","00000000","1000","20010122","","EUR","0000002130","","","","","","","","6161.00","00001710","00000000","EUR","C","20010123","1000","101","1000","02","10","EUR","00","","1","K4"
"","A","","","0000006014","","","19990908","00000000","TA","","100","00000000","1000","19990908","","EUR","0000002130","","","","","","","","249666.78","00001710","00000000","EUR","C","19990917","1000","101","1000","02","10","DEM","00","","1","K4"
"","A","","","0000008890","","","00000000","00000000","TA","","100","00000000","3000","20030407","","USD","0000300713","","","","","","","","84652.80","00000000","00000000","USD","C","20030414","3000","302","3020","02","10","USD","00","","1","K4"
