"5105601201","000000","1998","0000","0.00","0.00","0.00","","19980107","19980107","1000","0.00","0.00","","0.00","0.00","0000001030","ECW_00_800","0.00","0.00","","","","358156.00","","0000","DEM","0.00","ZIDSDATA","X","","","0.00","","","0.000","0.000","0.000","","0","0","0.000","0.000","","","00000","","","","EUR","","","00000","","0000","0000","","","","","0.000","0.00","0.00","","0","","0.000","0.00","0.00","0.000","","0.00","","","","","","","","","","","","0","0","0.000","0.00","","","","0.00","0.00","","","0.00","",0,"","","","","","","","","","INT","","","0000000000","","00000000","","","",""
"5105601332","000001","1998","0000","0.00","0.00","0.00","","19980417","19980417","1000","0.00","0.00","","0.00","0.00","0000001001","ECW_00_800","0.00","0.00","","","","0.00","","0000","DEM","0.00","ZIDSDATA","X","","","809.54","ST","DEM","158333.000","0.000","0.000","ST","0","0","0.000","0.000","ST","4500004949","00010","026","1000","","EUR","","","00000","","0000","0000","0000001001","008","60-110C","ST","158333.000","0.01","0.00","","1","0","0.000","0.00","1583.33","0.000","","0.00","S","","","","","","","X","","","60 W klar 220-235V e27 MIG Karton","1","1","0.000","0.00","X","1200","","0.00","1583.33","","","1583.33","",0,"","","","","","","","","","INT","","","0000000000","","00000000","","","",""
"5105601305","000001","1998","0000","0.00","0.00","0.00","","19980415","19980415","1000","0.00","0.00","","0.00","0.00","0000001001","ECW_00_800","0.00","0.00","","","","0.00","","0000","DEM","0.00","ZIDSDATA","X","","","809.54","ST","DEM","158333.000","0.000","0.000","ST","0","0","0.000","0.000","ST","4500004909","00010","026","1000","","EUR","","","00000","","0000","0000","0000001001","008","40-110C","ST","158333.000","0.01","0.00","","1","0","0.000","0.00","1583.33","0.000","","0.00","S","","","","","","","X","","","40 W klar 220-235V e27 MIG Karton","1","1","0.000","0.00","X","1200","","0.00","1583.33","","","1583.33","",0,"","","","","","","","","","INT","","","0000000000","","00000000","","","",""
"5105601274","000001","1998","0000","0.00","0.00","0.00","","19980202","19980202","1000","0.00","0.00","","0.00","0.00","0000001103","ECW_00_800","0.00","0.00","","","","0.00","","0000","DEM","0.00","","X","","","0.00","","DEM","0.000","0.000","0.000","LE","0","0","0.000","0.000","LE","4500004887","00010","007","1000","","EUR","U","","00000","","0000","0000","0000001103","007","","LE","0.000","500000.00","0.00","","1","1","0.000","0.00","0.00","0.000","","0.00","S","","","","","","","","","","Büro-Service","1","1","0.000","0.00","","1000","","0.00","0.00","","","0.00","",0,"","","","","","","","","","INT","","","0000000000","","00000000","","","",""
"5105601268","000003","1998","0000","0.00","0.00","0.00","","19980305","19980305","R300","0.00","0.00","","0.00","0.00","R3002","ECW_00_800","0.00","0.00","","","","0.00","","0000","USD","0.00","","X","","","3242.40","ST","USD","240.000","0.000","0.000","ST","0","0","0.000","0.000","KAR","4500004875","00030","R30","R300","","USD","","","00000","","0000","0000","R3002","R1132","R100011","KAR","20.000","13.51","0.00","","1","0","0.000","0.00","3242.40","0.000","","0.00","S","","","","","","","X","","","Basketball 'Professional'","1","12","0.000","0.00","X","R301","","0.00","3242.40","","","3242.40","",0,"","","","","","","","","","CAUS","","","0000000000","","00000000","","","",""
"5105601201","000001","1998","0000","0.00","0.00","0.00","","19980107","19980107","1000","0.00","0.00","","0.00","0.00","0000001030","ECW_00_800","0.00","0.00","","","","0.00","","0000","DEM","0.00","ZIDSDATA","X","","","0.00","ST","","52.000","0.000","0.000","ST","0","0","0.000","0.000","ST","4500004810","00010","","","","EUR","","","00000","","0000","0000","","","M-17","ST","52.000","0.00","0.00","","0","0","0.000","0.00","0.00","0.000","","0.00","S","","","","","","","","","","","0","0","0.000","0.00","","1200","","0.00","93600.00","","","0.00","",0,"","","","","","","","","","INT","","","0000000000","","00000000","","","",""
"5105601333","000000","1998","0000","0.00","0.00","0.00","","19980417","19980417","1000","0.00","0.00","","0.00","0.00","0000001075","ECW_00_800","0.00","0.00","","","","37873.41","","0000","DEM","4940.01","ZIDSDATA","X","","","0.00","","","0.000","0.000","0.000","","0","0","0.000","0.000","","","00000","","","","EUR","","","00000","","0000","0000","","","","","0.000","0.00","0.00","","0","","0.000","0.00","0.00","0.000","","0.00","","","","","","","","","","","","0","0","0.000","0.00","","","","0.00","0.00","","","0.00","",0,"","","","","","","","","","INT","","","0000000000","","00000000","","","",""
"5105601229","000000","1998","0000","0.00","0.00","0.00","","19980116","19980116","1000","0.00","0.00","","0.00","0.00","0000001001","ECW_00_800","0.00","0.00","","","","10825.64","","0000","DEM","0.00","ZIDSDATA","X","","","0.00","","","0.000","0.000","0.000","","0","0","0.000","0.000","","","00000","","","","EUR","","","00000","","0000","0000","","","","","0.000","0.00","0.00","","0","","0.000","0.00","0.00","0.000","","0.00","","","","","","","","","","","","0","0","0.000","0.00","","","","0.00","0.00","","","0.00","",0,"","","","","","","","","","INT","","","0000000000","","00000000","","","",""
"5105601268","000004","1998","0000","0.00","0.00","0.00","","19980305","19980305","R300","0.00","0.00","","0.00","0.00","R3002","ECW_00_800","0.00","0.00","","","","0.00","","0000","USD","0.00","","X","","","4020.00","ST","USD","60.000","0.000","0.000","ST","0","0","0.000","0.000","ST","4500004875","00040","R30","R300","","USD","","","00000","","0000","0000","R3002","R1132","R100012","ST","60.000","67.00","0.00","","1","0","0.000","0.00","4020.00","0.000","","0.00","S","","","","","","","X","","","Skateboard 'Hells Bells'","1","1","0.000","0.00","X","R301","","0.00","4020.00","","","4020.00","",0,"","","","","","","","","","CAUS","","","0000000000","","00000000","","","",""
"5105601274","000001","1998","0001","0.00","0.00","0.00","","19980202","19980202","","0.00","0.00","","0.00","0.00","0000001103","ECW_00_800","0.00","0.00","","","","0.00","","0000","DEM","0.00","","X","","","0.00","","DEM","0.000","0.000","0.000","LE","0","0","0.000","0.000","LE","4500004887","00010","007","1000","","EUR","U","","00000","","0000","0000","0000001103","007","","","0.000","0.00","0.00","","1","1","0.000","0.00","0.00","0.000","","0.00","","","","","","","","","","","Büro-Service","1","1","0.000","0.00","","1000","","0.00","100.00","","","0.00","",0,"","","","","","","","","0000001000","INT","","","0000000000","","00000000","0000400000","","",""
"5105601201","000002","1998","0000","0.00","0.00","0.00","","19980107","19980107","1000","0.00","0.00","","0.00","0.00","0000001030","ECW_00_800","0.00","0.00","","","","0.00","","0000","DEM","0.00","ZIDSDATA","X","","","0.00","ST","","57.000","0.000","0.000","ST","0","0","0.000","0.000","ST","4500004810","00020","","","","EUR","","","00000","","0000","0000","","","M-18","ST","57.000","0.00","0.00","","0","0","0.000","0.00","0.00","0.000","","0.00","S","","","","","","","","","","","0","0","0.000","0.00","","1200","","0.00","102600.00","","","0.00","",0,"","","","","","","","","","INT","","","0000000000","","00000000","","","",""
"5105601333","000001","1998","0000","0.00","0.00","0.00","","19980417","19980417","1000","0.00","0.00","","0.00","0.00","0000001075","ECW_00_800","0.00","0.00","","","","0.00","","0000","DEM","0.00","ZIDSDATA","X","","","16838.58","ST","DEM","164667.000","0.000","0.000","ST","0","0","0.000","0.000","ST","4500004950","00010","026","1000","","EUR","","","00000","","0000","0000","0000001075","003","60-200C","ST","164667.000","0.20","0.00","","1","0","0.000","0.00","32933.40","0.000","","0.00","S","","","","","","X","X","","","Kolben A 60/33x128  klar EMG","1","1","0.000","0.00","X","1200","","0.00","32933.40","","","32933.40","",0,"","","","","","","","","","INT","","","0000000000","","00000000","","","",""
"5105601306","000000","1998","0000","0.00","0.00","0.00","","19980415","19980415","1000","0.00","0.00","","0.00","0.00","0000000300","ECW_00_800","0.00","0.00","","","","37873.41","","0000","DEM","4940.01","ZIDSDATA","X","","","0.00","","","0.000","0.000","0.000","","0","0","0.000","0.000","","","00000","","","","EUR","","","00000","","0000","0000","","","","","0.000","0.00","0.00","","0","","0.000","0.00","0.00","0.000","","0.00","","","","","","","","","","","","0","0","0.000","0.00","","","","0.00","0.00","","","0.00","",0,"","","","","","","","","","INT","","","0000000000","","00000000","","","",""
"5105601268","000005","1998","0000","0.00","0.00","0.00","","19980305","19980305","R300","0.00","0.00","","0.00","0.00","R3002","ECW_00_800","0.00","0.00","","","","0.00","","0000","USD","0.00","","X","","","9420.00","ST","USD","60.000","0.000","0.000","ST","0","0","0.000","0.000","ST","4500004875","00050","R30","R300","","USD","","","00000","","0000","0000","R3002","R1134","R100016","ST","60.000","157.00","0.00","","1","0","0.000","0.00","9420.00","0.000","","0.00","S","","","","","","","X","","","Tuner X300","1","1","0.000","0.00","X","R301","","0.00","9420.00","","","9420.00","",0,"","","","","","","","","","CAUS","","","0000000000","","00000000","","","",""
"5105601274","000001","1998","0002","0.00","0.00","0.00","","19980202","19980202","","0.00","0.00","","0.00","0.00","0000001103","ECW_00_800","0.00","0.00","","","","0.00","","0000","DEM","0.00","","X","","","0.00","","DEM","0.000","0.000","0.000","LE","0","0","0.000","0.000","LE","4500004887","00010","007","1000","","EUR","U","","00000","","0000","0000","0000001103","007","","","0.000","0.00","0.00","","1","1","0.000","0.00","0.00","0.000","","0.00","","","","","","","","","","","Büro-Service","1","1","0.000","0.00","","1000","","0.00","200.00","","","0.00","",0,"","","","","","","","","0000001200","INT","","","0000000000","","00000000","0000400000","","",""
"5105601229","000001","1998","0000","0.00","0.00","0.00","","19980116","19980116","1000","0.00","0.00","","0.00","0.00","0000001001","ECW_00_800","0.00","0.00","","","","0.00","","0000","DEM","0.00","ZIDSDATA","X","","","2679.99","ST","DEM","524160.000","0.000","0.000","ST","0","0","0.000","0.000","ST","4500004850","00010","008","1000","","EUR","","","00000","","0000","0000","0000001001","003","","ST","524160.000","0.01","0.00","","1","0","0.000","0.00","5241.60","0.000","","0.00","S","","","","","","","","","","Wendel 60W 220-235V 1000h CC","1","1","0.000","0.00","X","","","0.00","5241.60","","","0.00","",0,"","","","","","","","","","INT","","","0000000000","","00000000","","","",""
"5105601201","000003","1998","0000","0.00","0.00","0.00","","19980107","19980107","1000","0.00","0.00","","0.00","0.00","0000001030","ECW_00_800","0.00","0.00","","","","0.00","","0000","DEM","0.00","ZIDSDATA","X","","","0.00","ST","","57.000","0.000","0.000","ST","0","0","0.000","0.000","ST","4500004810","00030","","","","EUR","","","00000","","0000","0000","","","M-19","ST","57.000","0.00","0.00","","0","0","0.000","0.00","0.00","0.000","","0.00","S","","","","","","","","","","","0","0","0.000","0.00","","1200","","0.00","62130.00","","","0.00","",0,"","","","","","","","","","INT","","","0000000000","","00000000","","","",""
"5105601334","000000","1998","0000","0.00","0.00","0.00","","19980417","19980417","1000","0.00","0.00","","0.00","0.00","0000001001","ECW_00_800","0.00","0.00","","","","5382.00","","0000","DEM","702.00","ZIDSDATA","X","","","0.00","","","0.000","0.000","0.000","","0","0","0.000","0.000","","","00000","","","","EUR","","","00000","","0000","0000","","","","","0.000","0.00","0.00","","0","","0.000","0.00","0.00","0.000","","0.00","","","","","","","","","","","","0","0","0.000","0.00","","","","0.00","0.00","","","0.00","",0,"","","","","","","","","","INT","","","0000000000","","00000000","","","",""
"5105601269","000000","1998","0000","0.00","0.00","0.00","","19980305","19980305","R300","0.00","0.00","","0.00","0.00","R3003","ECW_00_800","0.00","0.00","","","","14040.00","","0000","USD","0.00","","X","","","0.00","","","0.000","0.000","0.000","","0","0","0.000","0.000","","","00000","","","","USD","","","00000","","0000","0000","","","","","0.000","0.00","0.00","","0","","0.000","0.00","0.00","0.000","","0.00","","","","","","","","","","","","0","0","0.000","0.00","","","","0.00","0.00","","","0.00","",0,"","","","","","","","","","CAUS","","","0000000000","","00000000","","","",""
"5105601275","000000","1998","0000","0.00","0.00","0.00","","19980306","19980306","1000","0.00","0.00","6","0.00","0.00","0000001101","ECW_00_800","0.00","0.00","","","","6095.00","","0000","DEM","795.00","","X","","","0.00","","","0.000","0.000","0.000","","0","0","0.000","0.000","","","00000","","","","EUR","","","00000","","0000","0000","","","","","0.000","0.00","0.00","","0","","0.000","0.00","0.00","0.000","","0.00","","","","","","","","","","","","0","0","0.000","0.00","","","","0.00","0.00","","","0.00","",0,"","","","","","","","","","INT","","","0000000000","","00000000","","","",""
"5105601201","000004","1998","0000","0.00","0.00","0.00","","19980107","19980107","1000","0.00","0.00","","0.00","0.00","0000001030","ECW_00_800","0.00","0.00","","","","0.00","","0000","DEM","0.00","ZIDSDATA","X","","","0.00","ST","","47.000","0.000","0.000","ST","0","0","0.000","0.000","ST","4500004810","00040","","","","EUR","","","00000","","0000","0000","","","M-20","ST","47.000","0.00","0.00","","0","0","0.000","0.00","0.00","0.000","","0.00","S","","","","","","","","","","","0","0","0.000","0.00","","1200","","0.00","53110.00","","","0.00","",0,"","","","","","","","","","INT","","","0000000000","","00000000","","","",""
"5105601306","000001","1998","0000","0.00","0.00","0.00","","19980415","19980415","1000","0.00","0.00","","0.00","0.00","0000000300","ECW_00_800","0.00","0.00","","","","0.00","","0000","DEM","0.00","ZIDSDATA","X","","","16838.58","ST","DEM","164667.000","0.000","0.000","ST","0","0","0.000","0.000","ST","4500004910","00010","026","1000","","EUR","","","00000","","0000","0000","0000000300","003","40-200C","ST","164667.000","0.20","0.00","","1","0","0.000","0.00","32933.40","0.000","","0.00","S","","","","","","X","X","","","Kolben A 40/33x128  klar EMG","1","1","0.000","0.00","X","1200","","0.00","32933.40","","","32933.40","",0,"","","","","","","","","","INT","","","0000000000","","00000000","","","",""
"5105601334","000001","1998","0000","0.00","0.00","0.00","","19980417","19980417","1000","0.00","0.00","","0.00","0.00","0000001001","ECW_00_800","0.00","0.00","","","","0.00","","0000","DEM","0.00","ZIDSDATA","X","","","2392.85","ST","DEM","468000.000","0.000","0.000","ST","0","0","0.000","0.000","ST","4500004951","00010","026","1000","","EUR","","","00000","","0000","0000","0000001001","003","60-210","ST","468000.000","0.01","0.00","","1","0","0.000","0.00","4680.00","0.000","","0.00","S","","","","","","","X","","","Wendel 60W 220-235V 1000h CC","1","1","0.000","0.00","X","1200","","0.00","4680.00","","","4680.00","",0,"","","","","","","","","","INT","","","0000000000","","00000000","","","",""
"5105601212","000000","1998","0000","0.00","0.00","0.00","","19980113","19980113","1000","0.00","0.00","","0.00","0.00","0000001011","ECW_00_800","0.00","0.00","","","","159867.25","","0000","DEM","0.00","ZIDSDATA","X","","","0.00","","","0.000","0.000","0.000","","0","0","0.000","0.000","","","00000","","","","EUR","","","00000","","0000","0000","","","","","0.000","0.00","0.00","","0","","0.000","0.00","0.00","0.000","","0.00","","","","","","","","","","","","0","0","0.000","0.00","","","","0.00","0.00","","","0.00","",0,"","","","","","","","","","INT","","","0000000000","","00000000","","","",""
"5105601229","000002","1998","0000","0.00","0.00","0.00","","19980116","19980116","1000","0.00","0.00","","0.00","0.00","0000001001","ECW_00_800","0.00","0.00","","","","0.00","","0000","DEM","0.00","ZIDSDATA","X","","","978.27","ST","DEM","191333.000","0.000","0.000","ST","0","0","0.000","0.000","ST","4500004850","00020","008","1000","","EUR","","","00000","","0000","0000","0000001001","008","","ST","191333.000","0.01","0.00","","1","0","0.000","0.00","1913.33","0.000","","0.00","S","","","","","","","","","","80 W klar 220-235V e27 MIG Karton","1","1","0.000","0.00","X","","","0.00","1913.33","","","0.00","",0,"","","","","","","","","","INT","","","0000000000","","00000000","","","",""
"5105601269","000001","1998","0000","0.00","0.00","0.00","","19980305","19980305","R300","0.00","0.00","","0.00","0.00","R3003","ECW_00_800","0.00","0.00","","","","0.00","","0000","USD","0.00","","X","","","2340.00","ST","USD","60.000","0.000","0.000","ST","0","0","0.000","0.000","ST","4500004877","00011","R31","R300","","USD","","","00000","","0000","0000","R3003","R1141","R100018001","ST","60.000","39.00","0.00","","1","0","0.000","0.00","2340.00","0.000","","0.00","S","","","","","","","X","","","Ladies' blouse\, linen\, 6\, red","1","1","0.000","0.00","X","R301","","0.00","2340.00","","","2340.00","",0,"","","","","","","","","","CAUS","","","0000000000","","00000000","","","",""
