1,"0000005689","000040","C","C","19990119","19990116","19990119","119.000","119.000","119.000"
1,"0000009751","000010","C","C","20040121","20040114","20040121","23.000","23.000","23.000"
1,"0000007115","000020","C","C","20010726","20010730","20010707","695.000","695.000","695.000"
1,"0000008302","000010","C","C","20021213","20021205","20021213","10.000","10.000","10.000"
1,"0000005282","000010","C","C","19971210","19971212","19971206","130.000","130.000","130.000"
1,"0000005728","000040","C","C","19990210","19990202","19990210","140.000","140.000","140.000"
1,"0000013512","000010","C","C","20091215","20091205","20091215","13.000","13.000","13.000"
1,"0000009889","000010","C","C","20040312","20040315","20040312","17.000","17.000","17.000"
1,"0000008317","000010","C","C","20021213","20021205","20021213","10.000","10.000","10.000"
1,"0000005504","000010","C","C","19980810","19980820","19980806","3.000","3.000","3.000"
1,"0000005734","000040","C","C","19990212","19990204","19990212","5.000","5.000","5.000"
1,"0000007366","000030","C","C","20011113","20011117","20011109","14.000","14.000","14.000"
1,"0000013554","000010","C","C","20100217","20100209","20100217","12.000","12.000","12.000"
1,"0000009907","000010","C","C","20040318","20040316","20040318","9.000","9.000","9.000"
1,"0000008323","000010","C","C","20021213","20021205","20021213","10.000","10.000","10.000"
1,"0000005776","000040","C","C","19990312","19990316","19990312","10.000","10.000","10.000"
1,"0000005519","000010","C","C","19980814","19980818","19980812","16.000","16.000","16.000"
1,"0000007372","000030","C","C","20011115","20011117","20011113","19.000","19.000","19.000"
1,"0000013560","000010","C","C","20100217","20100209","20100217","12.000","12.000","12.000"
1,"0000009955","000010","C","C","20040416","20040406","20040416","70.000","70.000","70.000"
1,"0000008338","000010","C","C","20021213","20021205","20021213","10.000","10.000","10.000"
1,"0000005857","000040","C","C","19990519","19990521","19990519","43.000","43.000","43.000"
1,"0000005594","000010","C","C","19981022","19981015","19981022","250.000","250.000","250.000"
1,"0000010105","000010","C","C","20040601","20040530","20040601","23.000","23.000","23.000"
1,"0000013569","000010","C","C","20100308","20100301","20100308","25.000","25.000","25.000"
1,"0000007513","000030","C","C","20020205","20020201","20020201","56.000","56.000","56.000"
1,"0000008344","000010","C","C","20021213","20021205","20021213","10.000","10.000","10.000"
1,"0000005863","000040","C","C","19990521","19990521","19990521","26.000","26.000","26.000"
1,"0000010807","000010","C","C","20050204","20050129","20050204","32.000","32.000","32.000"
1,"0000005606","000010","C","C","19981112","19981113","19981112","271.000","271.000","271.000"
1,"0000010189","000010","C","C","20040629","20040622","20040629","22.000","22.000","22.000"
1,"0000013656","000010","C","C","20100712","20100705","20100712","13.000","13.000","13.000"
1,"0000007540","000030","C","C","20020207","20020215","20020206","9.000","9.000","9.000"
1,"0000005902","000040","C","C","19990623","19990617","19990623","52.000","52.000","52.000"
1,"0000008350","000010","C","C","20021213","20021205","20021213","10.000","10.000","10.000"
1,"0000010297","000010","C","C","20040804","20040728","20040804","23.000","23.000","23.000"
1,"0000005801","000010","C","C","19990324","19990318","19990324","289.000","289.000","289.000"
1,"0000007555","000030","C","C","20020212","20020216","20020208","18.000","18.000","18.000"
1,"0000013716","000010","C","C","20100916","20100908","20100916","12.000","12.000","12.000"
1,"0000006022","000040","C","C","19990920","19990918","19990920","14.000","14.000","14.000"
1,"0000008359","000010","C","C","20021213","20021205","20021213","10.000","10.000","10.000"
1,"0000010840","000010","C","C","20050214","20050218","20050214","48.000","48.000","48.000"
1,"0000010417","000010","C","C","20040915","20040906","20040915","70.000","70.000","70.000"
1,"0000005816","000010","C","C","19990421","19990417","19990421","118.000","118.000","118.000"
1,"0000005315","000020","C","C","19980206","19980210","19980114","347.000","347.000","347.000"
1,"0000013722","000010","C","C","20101015","20101008","20101015","25.000","25.000","25.000"
1,"0000007561","000030","C","C","20020213","20020215","20020212","17.000","17.000","17.000"
1,"0000006079","000040","C","C","19991018","19991018","19991014","56.000","56.000","56.000"
1,"0000008365","000010","C","C","20021213","20021205","20021213","1.000","1.000","1.000"
1,"0000010438","000010","C","C","20040916","20040916","20040916","8.000","8.000","8.000"
1,"0000010855","000010","C","C","20050216","20050215","20050216","37.000","37.000","37.000"
1,"0000005822","000010","C","C","19990422","19990417","19990422","302.000","302.000","302.000"
1,"0000013770","000010","C","C","20101111","20101103","20101111","12.000","12.000","12.000"
1,"0000005438","000020","C","C","19980518","19980528","19980514","32.000","32.000","32.000"
1,"0000007912","000030","C","C","20020809","20020927","20020807","408.000","408.000","408.000"
1,"0000006091","000040","C","C","19991109","19991117","19991105","45.000","45.000","45.000"
1,"0000010444","000010","C","C","20040917","20040916","20040917","14.000","14.000","14.000"
1,"0000008371","000010","C","C","20021213","20021205","20021213","10.000","10.000","10.000"
1,"0000005945","000010","C","C","19990727","19990723","19990727","39.000","39.000","39.000"
1,"0000013911","000010","C","C","20110308","20110225","20110308","12.000","12.000","12.000"
1,"0000006546","000010","C","B","20001115","00000000","20001111","48.000","0.000","48.000"
1,"0000005450","000020","C","C","19980605","19980615","19980604","175.000","175.000","175.000"
1,"0000006103","000040","C","C","19991115","19991119","19991111","30.000","30.000","30.000"
1,"0000007948","000030","C","C","20020911","20020917","20020907","52.000","52.000","52.000"
1,"0000010882","000010","C","C","20050225","20050218","20050225","21.000","21.000","21.000"
1,"0000010525","000010","C","C","20041019","20041018","20041019","14.000","14.000","14.000"
1,"0000008386","000010","C","C","20021213","20021205","20021213","10.000","10.000","10.000"
1,"0000005951","000010","C","C","19990802","19990723","19990802","24.000","24.000","24.000"
1,"0000013989","000010","C","C","20110520","20110512","20110520","12.000","12.000","12.000"
1,"0000005486","000020","C","C","19980710","19980713","19980709","51.000","51.000","51.000"
1,"0000006130","000040","C","C","19991210","19991216","19991208","5.000","5.000","5.000"
1,"0000007981","000030","C","C","20021009","20030213","20021009","14.000","14.000","14.000"
1,"0000010546","000010","C","C","20041021","20041018","20041021","70.000","70.000","70.000"
1,"0000010921","000010","C","C","20050316","20050315","20050316","66.000","66.000","66.000"
1,"0000008392","000010","C","C","20021213","20021205","20021213","10.000","10.000","10.000"
1,"0000006552","000010","C","B","20001117","00000000","20001115","46.000","0.000","46.000"
1,"0000006038","000010","C","C","19990924","19990922","19990924","131.000","131.000","131.000"
1,"0000014073","000010","C","C","20110829","20110822","20110829","12.000","12.000","12.000"
1,"0000006145","000040","C","C","19991217","19991220","19991216","327.000","327.000","327.000"
1,"0000005504","000020","C","C","19980810","19980820","19980806","5.000","5.000","5.000"
1,"0000010573","000010","C","C","20041111","20041117","20041111","9.000","9.000","9.000"
1,"0000007996","000030","C","C","20021003","20030213","20021003","22.000","22.000","22.000"
1,"0000008404","000010","C","C","20021213","20021205","20021213","10.000","10.000","10.000"
1,"0000010942","000010","C","C","20050318","20050316","20050318","40.000","40.000","40.000"
1,"0000006993","000010","C","A","00000000","00000000","20010612","0.000","0.000","32.000"
1,"0000006044","000010","C","C","19990928","19990923","19990928","140.000","140.000","140.000"
1,"0000014175","000010","C","C","20111125","20111117","20111125","12.000","12.000","12.000"
1,"0000006211","000040","C","C","20000214","20000218","20000210","18.000","18.000","18.000"
1,"0000005510","000020","C","C","19980811","19980817","19980808","6.000","6.000","6.000"
1,"0000010729","000010","C","C","20041229","20041223","20041229","23.000","23.000","23.000"
1,"0000008053","000030","C","C","20021009","20021010","20021009","521.000","521.000","521.000"
1,"0000011008","000010","C","C","20050421","20050414","20050421","20.000","20.000","20.000"
1,"0000008410","000010","C","C","20021213","20021205","20021213","10.000","10.000","10.000"
1,"0000007065","000010","C","A","00000000","00000000","20010629","0.000","0.000","70.000"
1,"0000006104","000010","C","C","19991115","19991119","19991111","41.000","41.000","41.000"
1,"0000014472","000010","C","C","20120621","20120613","20120621","5.000","5.000","5.000"
1,"0000006247","000040","C","C","20000314","20000323","20000310","54.000","54.000","54.000"
1,"0000010756","000010","C","C","20050125","20050118","20050125","23.000","23.000","23.000"
1,"0000005594","000020","C","C","19981022","19981015","19981022","267.000","267.000","267.000"
1,"0000008068","000030","C","C","20021016","20021015","20021016","63.000","63.000","63.000"
1,"0000011116","000010","C","C","20050520","20050519","20050520","95.000","95.000","95.000"
1,"0000008419","000010","C","C","20021213","20021205","20021213","10.000","10.000","10.000"
1,"0000007470","000010","A","A","20020102","00000000","20011228","100.000","0.000","100.000"
1,"0000006212","000010","C","C","20000214","20000218","20000210","18.000","18.000","18.000"
1,"0000006253","000040","C","C","20000316","20000323","20000314","45.000","45.000","45.000"
1,"0000014742","000010","C","C","20120912","20120905","20120912","12.000","12.000","12.000"
1,"0000010777","000010","C","C","20050131","20050127","20050127","70.000","70.000","70.000"
1,"0000005606","000020","C","C","19981112","19981113","19981112","245.000","245.000","245.000"
1,"0000008149","000030","C","C","20021114","20021118","20021114","52.000","52.000","52.000"
1,"0000011137","000010","C","C","20050526","20050519","20050526","30.000","30.000","30.000"
1,"0000008425","000010","C","C","20021213","20021205","20021213","1.000","1.000","1.000"
1,"0000007479","000010","A","A","20020114","00000000","20020114","500.000","0.000","500.000"
1,"0000006268","000040","C","C","20000418","20000418","20000414","58.000","58.000","58.000"
1,"0000006260","000010","C","C","20000327","20000325","20000323","337.000","337.000","337.000"
1,"0000014757","000010","C","C","20120914","20120906","20120914","5.000","5.000","5.000"
1,"0000010864","000010","C","C","20050218","20050215","20050218","70.000","70.000","70.000"
1,"0000008182","000030","C","C","20021121","20021119","20021121","13.000","13.000","13.000"
1,"0000011143","000010","C","C","20050526","20050519","20050526","40.000","40.000","40.000"
1,"0000008431","000010","C","C","20021213","20021205","20021213","10.000","10.000","10.000"
1,"0000005612","000020","C","C","19981116","19981112","19981116","394.000","394.000","394.000"
1,"0000006274","000040","C","C","20000418","20000418","20000414","49.000","49.000","49.000"
1,"0000009000","000010","A","A","20030520","00000000","20030520","63.000","0.000","63.000"
1,"0000006458","000010","C","C","20000929","20000927","20000928","116.000","116.000","116.000"
1,"0000011314","000010","C","C","20050721","20050717","20050721","70.000","70.000","70.000"
1,"0000014865","000010","C","C","20121120","20121113","20121120","13.000","13.000","13.000"
1,"0000011389","000010","C","C","20050823","20050823","20050823","42.000","42.000","42.000"
1,"0000008221","000030","C","C","20021204","20021128","20021204","32.000","32.000","32.000"
1,"0000008446","000010","C","C","20021213","20021205","20021213","10.000","10.000","10.000"
1,"0000005633","000020","C","C","19981229","19990304","19981126","40.000","40.000","40.000"
1,"0000006280","000040","C","C","20000418","20000418","20000414","45.000","45.000","45.000"
1,"0000009063","000010","C","A","20030623","00000000","20030623","100.000","0.000","100.000"
1,"0000006470","000010","C","C","20001018","20001013","20000928","71.000","71.000","71.000"
1,"0000011335","000010","C","C","20050810","20050816","20050810","7.000","7.000","7.000"
1,"0000015030","000010","C","C","20130202","20130127","20130202","25.000","25.000","25.000"
1,"0000008242","000030","C","C","20021211","20021217","20021211","33.000","33.000","33.000"
1,"0000005675","000020","C","C","19981228","19981228","19981228","63.000","63.000","63.000"
1,"0000008452","000010","C","C","20021213","20021205","20021213","10.000","10.000","10.000"
1,"0000011407","000010","C","C","20050830","20050823","20050830","27.000","27.000","27.000"
1,"0000006313","000040","C","C","20000515","20000603","20000511","10.000","10.000","10.000"
1,"0000006503","000010","C","C","20001016","20001020","20001012","40.000","40.000","40.000"
1,"0000009306","000010","A","A","20030910","00000000","20030910","1.000","0.000","1.000"
1,"0000011356","000010","C","C","20050816","20050806","20050816","70.000","70.000","70.000"
1,"0000015315","000010","C","C","20130514","20130502","20130514","12.000","12.000","12.000"
1,"0000008473","000030","C","C","20021212","20021212","20021212","360.000","360.000","360.000"
1,"0000005720","000020","C","C","19990202","19990304","19990201","43.000","43.000","43.000"
1,"0000011794","000010","C","C","20060501","20060427","20060501","19.000","19.000","19.000"
1,"0000006334","000040","C","C","20000608","20000616","20000606","434.000","434.000","434.000"
1,"0000008641","000010","C","C","20030214","20030206","20030214","1.000","1.000","1.000"
1,"0000006530","000010","C","C","20001025","20001025","20001024","21.000","21.000","21.000"
1,"0000011416","000010","C","C","20050912","20050918","20050912","8.000","8.000","8.000"
1,"0000005772","000010","C","C","19990303","19990224","19990303","12.000","12.000","12.000"
1,"0000009435","000010","A","A","20031016","00000000","20031016","2.000","0.000","2.000"
1,"0000008494","000030","C","C","20021217","20021217","20021217","11.000","11.000","11.000"
1,"0000006340","000040","C","C","20000613","20000619","20000608","127.000","127.000","127.000"
1,"0000005783","000020","C","C","19990316","19990315","19990316","6.000","6.000","6.000"
1,"0000012325","000010","C","C","20070426","20070419","20070426","21.000","21.000","21.000"
1,"0000008716","000010","C","C","20030307","20030227","20030307","1.000","1.000","1.000"
1,"0000006539","000010","C","C","20001109","20001116","20001108","186.000","186.000","186.000"
1,"0000011890","000010","C","C","20060723","20060718","20060723","23.000","23.000","23.000"
1,"0000009456","000010","A","A","20031021","00000000","20031021","10.000","0.000","10.000"
1,"0000007758","000010","C","C","20020524","20020514","20020524","25.000","25.000","25.000"
1,"0000008548","000030","C","C","20030117","20030116","20030117","63.000","63.000","63.000"
1,"0000006409","000040","C","C","20000809","20000812","20000805","181.000","181.000","181.000"
1,"0000005801","000020","C","C","19990324","19990318","19990324","327.000","327.000","327.000"
1,"0000008722","000010","C","C","20030307","20030227","20030307","1.000","1.000","1.000"
1,"0000012331","000010","C","C","20070426","20070419","20070426","20.000","20.000","20.000"
1,"0000006545","000010","C","C","20001114","20001117","20001110","324.000","324.000","324.000"
1,"0000011923","000010","C","C","20060914","20060906","20060914","70.000","70.000","70.000"
1,"0000008823","000010","C","C","20030331","20030325","20030331","5.000","5.000","5.000"
1,"0000009498","000010","A","A","20031103","00000000","20031103","1.000","0.000","1.000"
1,"0000008596","000030","C","C","20030206","20030131","20030206","15.000","15.000","15.000"
1,"0000009132","000030","C","C","20030710","20030716","20030710","12.000","12.000","12.000"
1,"0000006415","000040","C","C","20000811","20000812","20000809","191.000","191.000","191.000"
1,"0000008737","000010","C","C","20030307","20030227","20030307","1.000","1.000","1.000"
1,"0000012070","000010","C","C","20061206","20061128","20061206","8.000","8.000","8.000"
1,"0000005837","000020","C","C","19990428","19990424","19990428","110.000","110.000","110.000"
1,"0000012730","000010","C","C","20080227","20080220","20080227","21.000","21.000","21.000"
1,"0000006551","000010","C","C","20001115","20001116","20001114","324.000","324.000","324.000"
1,"0000012846","000010","C","C","20080529","20080520","20080529","13.000","13.000","13.000"
1,"0000010080","000010","A","A","20040520","00000000","20040520","15.000","0.000","15.000"
1,"0000008683","000030","C","C","20030220","20030218","20030220","9.000","9.000","9.000"
1,"0000006490","000040","C","C","20001010","20001018","20001006","39.000","39.000","39.000"
1,"0000012187","000010","C","C","20070122","20070115","20070122","22.000","22.000","22.000"
1,"0000013243","000010","C","C","20090507","20090430","20090507","35.000","35.000","35.000"
1,"0000006593","000010","C","C","20001208","20001215","20001206","224.000","224.000","224.000"
1,"0000012873","000010","C","C","20080624","20080617","20080624","13.000","13.000","13.000"
1,"0000005939","000020","C","C","19990722","19990715","19990722","4.000","4.000","4.000"
1,"0000008974","000010","A","A","20030514","00000000","20030514","17.000","0.000","17.000"
1,"0000010215","000010","A","A","20040713","00000000","20040713","16.000","0.000","16.000"
1,"0000008764","000030","C","C","20030312","20030317","20030312","49.000","49.000","49.000"
1,"0000009153","000030","C","C","20030714","20030718","20030714","7.000","7.000","7.000"
1,"0000006499","000040","C","C","20001012","20001013","20001011","188.000","188.000","188.000"
1,"0000012247","000010","C","C","20070305","20070225","20070305","8.000","8.000","8.000"
1,"0000013549","000010","C","C","20100215","20100208","20100215","20.000","20.000","20.000"
1,"0000014871","000010","C","C","20121120","20121113","20121120","25.000","25.000","25.000"
1,"0000009025","000010","C","C","20030611","00000000","20030611","56.000","56.000","56.000"
1,"0000006694","000040","C","C","20010117","20010110","20010117","3.000","3.000","3.000"
1,"0000005945","000020","C","C","19990727","19990723","19990727","66.000","66.000","66.000"
1,"0000009004","000030","C","C","20030521","20030517","20030521","38.000","38.000","38.000"
1,"0000006605","000010","C","C","20001214","20001215","20001212","83.000","83.000","83.000"
1,"0000009167","000040","C","C","20030716","20030716","20030716","50.000","50.000","50.000"
1,"0000012268","000010","C","C","20070319","20070312","20070319","23.000","23.000","23.000"
1,"0000010257","000010","A","A","20040728","00000000","20040728","19.000","0.000","19.000"
1,"0000013954","000010","C","C","20110411","20110404","20110411","27.000","27.000","27.000"
1,"0000005080","000010","C","C","19970425","19970425","19970424","12.000","12.000","12.000"
1,"0000006706","000040","C","C","20010124","20010122","20010124","3.000","3.000","3.000"
1,"0000005972","000020","C","C","19990823","19990819","19990823","4.000","4.000","4.000"
1,"0000009046","000010","A","A","20030613","00000000","20030613","15.000","0.000","15.000"
1,"0000009025","000030","C","C","20030611","00000000","20030611","49.000","49.000","49.000"
1,"0000006740","000010","C","C","20010212","20010218","20010208","492.000","492.000","492.000"
1,"0000012280","000010","C","C","20070321","20070313","20070321","8.000","8.000","8.000"
1,"0000013975","000010","C","C","20110419","20110419","20091013","8.000","8.000","8.000"
1,"0000009194","000040","C","C","20030721","20030716","20030721","2.000","2.000","2.000"
1,"0000010410","000010","A","A","20040910","00000000","20040910","1.000","0.000","1.000"
1,"0000005089","000010","C","C","19970507","19970514","19970506","5.000","5.000","5.000"
1,"0000006775","000040","C","C","20010307","20010314","20010303","112.000","112.000","112.000"
1,"0000006038","000020","C","C","19990924","19990922","19990924","281.000","281.000","281.000"
1,"0000009052","000010","C","C","20030617","00000000","20030617","14.000","14.000","14.000"
1,"0000009052","000030","C","C","20030617","00000000","20030617","22.000","22.000","22.000"
1,"0000006755","000010","C","C","20010221","20010223","20010217","32.000","32.000","32.000"
1,"0000012397","000010","C","C","20070627","20070620","20070627","22.000","22.000","22.000"
1,"0000015052","000010","C","C","20130220","20130213","20130220","29.000","29.000","29.000"
1,"0000005290","000010","C","C","19971215","19971218","19971211","12.000","12.000","12.000"
1,"0000006829","000040","C","C","20010316","20010329","20010314","46.000","46.000","46.000"
1,"0000010425","000010","B","B","20040914","00000000","20040914","14.000","0.000","14.000"
1,"0000006044","000020","C","C","19990928","19990923","19990928","150.000","150.000","150.000"
1,"0000009094","000030","C","C","20030625","20030815","20030625","30.000","30.000","30.000"
1,"0000009148","000010","C","C","20030716","20030706","20030716","1.000","1.000","1.000"
1,"0000006857","000010","C","C","20010409","20010421","20010405","52.000","52.000","52.000"
1,"0000009254","000040","C","C","20030818","20030815","20030818","50.000","50.000","50.000"
1,"0000012409","000010","C","C","20070629","20070621","20070629","9.000","9.000","9.000"
1,"0000015169","000010","C","C","20130421","20130416","20130421","21.000","21.000","21.000"
1,"0000005365","000010","C","C","19980420","19980418","19980416","5.000","5.000","5.000"
1,"0000006835","000040","C","C","20010322","20010329","20010320","268.000","268.000","268.000"
1,"0000011088","000010","A","A","20050519","00000000","20050519","5.000","0.000","5.000"
1,"0000006059","000020","C","C","19991007","19991015","19991006","10.000","10.000","10.000"
1,"0000009169","000030","C","C","20030716","20030714","20030716","116.000","116.000","116.000"
1,"0000009337","000010","A","A","20031003","00000000","20030916","30.000","0.000","30.000"
1,"0000006971","000010","C","C","20010528","20010524","20010528","137.000","137.000","137.000"
1,"0000009321","000030","C","C","20030912","20030916","20030912","8.000","8.000","8.000"
1,"0000012415","000010","C","C","20070629","20070621","20070629","8.000","8.000","8.000"
1,"0000015175","000010","C","C","20130421","20130416","20130421","20.000","20.000","20.000"
1,"0000005548","000010","C","C","19980921","19980925","19980917","25.000","25.000","25.000"
1,"0000006877","000040","C","C","20010423","20010426","20010419","123.000","123.000","123.000"
1,"0000011112","000010","A","A","20051212","00000000","20051212","50.000","0.000","50.000"
1,"0000006086","000020","C","C","19991110","19991030","19991110","68.000","68.000","68.000"
1,"0000009200","000020","C","C","20030717","20030715","20030715","5.000","5.000","5.000"
1,"0000009532","000010","B","B","20031114","00000000","20031114","40.000","40.000","56.000"
1,"0000009362","000040","C","C","20030919","20030916","20030919","2.000","2.000","2.000"
1,"0000012499","000010","C","C","20070919","20070912","20070919","22.000","22.000","22.000"
1,"0000007043","000010","C","C","20010622","20010619","20010622","19.000","19.000","19.000"
1,"0000006670","000010","C","C","20010116","20010127","20010105","353.000","353.000","353.000"
1,"0000005803","000010","C","C","19990325","19990324","19990325","44.000","44.000","44.000"
1,"0000011154","000010","A","A","20050603","00000000","20050213","132.000","0.000","132.000"
1,"0000006146","000020","C","C","19991220","19991223","19991216","148.000","148.000","148.000"
1,"0000009229","000030","C","C","20030812","20030815","20030812","14.000","14.000","14.000"
1,"0000009595","000010","C","A","20031203","00000000","20031203","49.000","0.000","49.000"
1,"0000009593","000040","C","C","20031203","20031126","20031203","50.000","50.000","50.000"
1,"0000007064","000010","C","C","20010629","20010627","20010629","32.000","32.000","32.000"
1,"0000012538","000010","C","C","20071025","20071017","20071025","7.000","7.000","7.000"
1,"0000008839","000010","C","C","20030410","20030415","20030410","61.000","61.000","61.000"
1,"0000006052","000010","C","C","19991001","19990923","19991001","5.000","5.000","5.000"
1,"0000011196","000010","A","A","20050913","00000000","20050913","14.000","0.000","14.000"
1,"0000006227","000020","C","C","20000302","20000229","20000229","253.000","253.000","253.000"
1,"0000009316","000030","C","C","20030911","20030916","20030911","14.000","14.000","14.000"
1,"0000009613","000010","A","A","00000000","00000000","20031203","0.000","0.000","57.000"
1,"0000008887","000010","C","C","20030414","20030415","20030414","550.000","550.000","550.000"
1,"0000009729","000030","C","C","20040116","20040120","20040116","12.000","12.000","12.000"
1,"0000012544","000010","C","C","20071025","20071017","20071025","7.000","7.000","7.000"
1,"0000006181","000010","C","C","20000120","20000201","20000118","44.000","44.000","44.000"
1,"0000007070","000010","C","C","20010702","20010625","20010702","126.000","126.000","126.000"
1,"0000011208","000010","A","A","20050620","00000000","20050620","12.000","0.000","12.000"
1,"0000006260","000020","C","C","20000327","20000325","20000323","153.000","153.000","153.000"
1,"0000009358","000030","C","C","20030918","20030916","20030918","63.000","63.000","63.000"
1,"0000009931","000010","A","A","20040326","00000000","20040326","4.000","0.000","4.000"
1,"0000006922","000040","C","C","20010518","20010517","20010516","360.000","360.000","360.000"
1,"0000010000","000010","C","C","20040422","20040420","20040422","57.000","57.000","57.000"
1,"0000012688","000010","C","C","20080125","20080118","20080125","22.000","22.000","22.000"
1,"0000009816","000030","C","C","20040213","20040217","20040213","8.000","8.000","8.000"
1,"0000006424","000010","C","C","20000816","20000816","20000812","13.000","13.000","13.000"
1,"0000007091","000010","C","C","20010706","20010713","20010704","249.000","249.000","249.000"
1,"0000006362","000020","C","C","20000626","20000630","20000621","42.000","42.000","42.000"
1,"0000011241","000010","A","A","20050701","00000000","20050629","100.000","0.000","100.000"
1,"0000009451","000030","C","C","20031016","20031016","20031016","22.000","22.000","22.000"
1,"0000009967","000010","A","A","20040413","00000000","20040413","152.000","0.000","152.000"
1,"0000006970","000040","C","C","20010521","20010524","20010517","118.000","118.000","118.000"
1,"0000010009","000010","C","C","20040429","20040422","20040429","27.000","27.000","27.000"
1,"0000012901","000010","C","C","20080724","20080717","20080724","17.000","17.000","17.000"
1,"0000009902","000040","C","C","20040316","20040315","20040316","50.000","50.000","50.000"
1,"0000006574","000010","C","C","20001201","20001122","20001201","25.000","25.000","25.000"
1,"0000007151","000010","C","C","20010719","20010720","20010717","140.000","140.000","140.000"
1,"0000006458","000020","C","C","20000929","20000927","20000928","135.000","135.000","135.000"
1,"0000009661","000030","C","C","20031216","20031215","20031216","22.000","22.000","22.000"
1,"0000011283","000010","A","A","20050814","00000000","20050814","57.000","0.000","57.000"
1,"0000010057","000010","A","A","20040514","00000000","20040514","17.000","0.000","17.000"
1,"0000007021","000040","C","C","20010611","20010622","20010607","54.000","54.000","54.000"
1,"0000010015","000010","C","C","20040429","20040422","20040429","24.000","24.000","24.000"
1,"0000012970","000010","C","C","20080930","20080923","20080930","23.000","23.000","23.000"
1,"0000009993","000030","C","C","20040420","20040415","20040420","50.000","50.000","50.000"
1,"0000006715","000010","C","C","20010126","20010125","20010124","5.000","5.000","5.000"
1,"0000007172","000010","C","C","20010810","20010801","20010810","29.000","29.000","29.000"
1,"0000006503","000020","C","C","20001016","20001020","20001012","30.000","30.000","30.000"
1,"0000009742","000030","C","C","20040120","20040120","20040120","47.000","47.000","47.000"
1,"0000011364","000010","A","A","20050808","00000000","20050515","15.000","0.000","15.000"
1,"0000010123","000010","A","A","20040614","00000000","20040614","5.000","0.000","5.000"
1,"0000013015","000010","C","C","20081022","20081014","20081022","7.000","7.000","7.000"
